Time C2,Pressure C2, Volume C2
18.58333333,11.3229,16.557
18.6,10.3556,16.527
18.61666667,9.514,16.5373
18.63333333,8.53336,16.5851
18.65,7.42197,16.6694
18.66666667,6.36788,16.774
18.68333333,5.39358,16.9147
18.7,4.56721,17.0836
18.71666667,3.94682,17.2971
18.73333333,3.51853,17.556
18.75,3.26318,17.843
18.76666667,3.23168,18.1552
18.78333333,3.35827,18.4692
18.8,3.50905,18.7936
18.81666667,3.61614,19.1253
18.83333333,3.66028,19.4562
18.85,3.65136,19.8093
18.86666667,3.65487,20.1625
18.88333333,3.63663,20.5339
18.9,3.59429,20.9257
18.91666667,3.54074,21.3158
18.93333333,3.51704,21.678
18.95,3.49885,22.0313
18.96666667,3.48343,22.3427
18.98333333,3.47276,22.6578
19,3.46494,22.9681
19.01666667,3.46675,23.2986
19.03333333,3.48107,23.637
19.05,3.48339,23.9857
19.06666667,3.49537,24.3275
19.08333333,3.50889,24.6813
19.1,3.5109,25.0009
19.11666667,3.53162,25.3305
19.13333333,3.5505,25.656
19.15,3.56158,26.0031
19.16666667,3.56698,26.3487
19.18333333,3.57854,26.736
19.2,3.59409,27.144
19.21666667,3.62465,27.5965
19.23333333,3.63854,28.0728
19.25,3.6703,28.5771
19.26666667,3.7056,29.0755
19.28333333,3.74597,29.603
19.3,3.79404,30.1368
19.31666667,3.82966,30.6865
19.33333333,3.84322,31.2277
19.35,3.8775,31.8086
19.36666667,3.89924,32.4016
19.38333333,3.92206,33.0312
19.4,3.93604,33.6683
19.41666667,3.97532,34.3168
19.43333333,3.97981,34.9561
19.45,4.00069,35.6241
19.46666667,4.0287,36.312
19.48333333,4.05387,36.9967
19.5,4.04825,37.669
19.51666667,4.06802,38.3425
19.53333333,4.08429,39.0055
19.55,4.08737,39.6355
19.56666667,4.09312,40.1826
19.58333333,4.11664,40.7573
19.6,4.11103,41.3929
19.61666667,4.11749,41.9294
19.63333333,4.09721,42.3006
19.65,4.12188,42.7675
19.66666667,4.11301,43.3136
19.68333333,4.1072,43.8775
19.7,4.12295,44.4323
19.71666667,4.12702,44.9742
19.73333333,4.15812,45.4926
19.75,4.23747,46.0109
19.76666667,4.41422,46.5295
19.78333333,4.79753,47.079
19.8,5.41852,47.6196
19.81666667,6.39366,48.1991
19.83333333,7.72056,48.8056
19.85,9.74205,49.3817
19.86666667,13.1481,49.9007
19.88333333,17.3457,50.3719
19.9,21.5708,50.7811
19.91666667,26.0102,51.113
19.93333333,30.4766,51.3675
19.95,34.6585,51.5115
19.96666667,38.5041,51.5253
19.98333333,41.9808,51.4341
20,44.987,51.2376
20.01666667,47.5681,50.9557
20.03333333,49.6167,50.5681
20.05,51.2505,50.0652
20.06666667,52.5516,49.4452
20.08333333,53.6142,48.7207
20.1,54.4701,47.8946
20.11666667,55.1985,46.974
20.13333333,55.7336,45.9342
20.15,56.1375,44.7638
20.16666667,56.4116,43.4858
20.18333333,56.5731,42.1251
20.2,56.5734,40.6862
20.21666667,56.4732,39.1744
20.23333333,56.2389,37.6482
20.25,55.8869,36.1769
20.26666667,55.4081,34.6521
20.28333333,54.843,33.0339
20.3,54.1981,31.5159
20.31666667,53.5296,30.2159
20.33333333,52.7921,28.9579
20.35,52.1204,27.7098
20.36666667,51.5298,26.5284
20.38333333,51.1036,25.4048
20.4,50.7666,24.3582
20.41666667,50.4178,23.4118
20.43333333,49.9411,22.5593
20.45,49.3226,21.7932
20.46666667,48.5434,21.1299
20.48333333,47.599,20.5822
20.5,46.4555,20.0967
20.51666667,45.1459,19.6219
20.53333333,43.7089,19.2148
20.55,42.1464,18.8697
20.56666667,40.3893,18.57
20.58333333,38.1039,18.2925
20.6,34.9899,18.036
20.61666667,32.0827,17.7841
20.63333333,29.5583,17.5843
20.65,27.2138,17.4292
20.66666667,24.8381,17.3057
20.68333333,22.2986,17.2049
20.7,19.8159,17.1206
20.71666667,17.7637,17.018
20.73333333,16.1619,16.9274
20.75,14.827,16.8366
20.76666667,13.5828,16.7582
20.78333333,12.4602,16.6874
20.8,11.4335,16.6457
20.81666667,10.5068,16.6202
20.83333333,9.63652,16.6348
20.85,8.5716,16.693
20.86666667,7.45558,16.7919
20.88333333,6.41923,16.9308
20.9,5.45436,17.1116
20.91666667,4.61948,17.2973
20.93333333,3.99065,17.5109
20.95,3.54888,17.77
20.96666667,3.25761,18.0543
20.98333333,3.14227,18.3552
21,3.20444,18.6732
21.01666667,3.38743,18.9914
21.03333333,3.55749,19.3109
21.05,3.67841,19.6507
21.06666667,3.69138,20.0087
21.08333333,3.6757,20.3221
21.1,3.64638,20.6276
21.11666667,3.6196,20.9224
21.13333333,3.58703,21.2332
21.15,3.5586,21.5588
21.16666667,3.54299,21.8834
21.18333333,3.53458,22.1767
21.2,3.52683,22.4796
21.21666667,3.51144,22.783
21.23333333,3.51993,23.1026
21.25,3.53967,23.4327
21.26666667,3.53565,23.7752
21.28333333,3.53748,24.0791
21.3,3.56852,24.3935
21.31666667,3.59016,24.7216
21.33333333,3.58309,25.0701
21.35,3.59097,25.4016
21.36666667,3.60349,25.7428
21.38333333,3.623,26.0857
21.4,3.64705,26.4599
21.41666667,3.6544,26.815
21.43333333,3.68803,27.2104
21.45,3.73419,27.6369
21.46666667,3.74505,28.0958
21.48333333,3.771,28.5546
21.5,3.80882,29.0531
21.51666667,3.83642,29.5702
21.53333333,3.86146,30.117
21.55,3.89213,30.6703
21.56666667,3.93227,31.2336
21.58333333,3.97078,31.7727
21.6,3.98541,32.367
21.61666667,4.00546,32.9686
21.63333333,4.02071,33.6171
21.65,4.0517,34.3631
21.66666667,4.07912,35.1028
21.68333333,4.07575,35.7612
21.7,4.10761,36.4436
21.71666667,4.11903,37.1835
21.73333333,4.13091,37.8568
21.75,4.16504,38.3948
21.76666667,4.17559,38.9648
21.78333333,4.17489,39.5339
21.8,4.18927,40.1238
21.81666667,4.20651,40.7003
21.83333333,4.20652,41.2796
21.85,4.19849,41.8565
21.86666667,4.20572,42.455
21.88333333,4.20599,43.0474
21.9,4.22153,43.6278
21.91666667,4.2095,44.1583
21.93333333,4.23512,44.6766
21.95,4.29245,45.1982
21.96666667,4.4303,45.7622
21.98333333,4.73442,46.345
22,5.28939,46.9209
22.01666667,6.1267,47.5252
22.03333333,7.32372,48.1233
22.05,9.06256,48.7194
22.06666667,11.9533,49.2469
22.08333333,15.9666,49.7246
22.1,20.1657,50.1603
22.11666667,24.5299,50.5412
22.13333333,29.023,50.8226
22.15,33.3136,51.0341
22.16666667,37.2793,51.1376
22.18333333,40.8485,51.1293
22.2,44.0466,51.0025
22.21666667,46.7978,50.7729
22.23333333,49.0344,50.4088
22.25,50.8086,49.923
22.26666667,52.2051,49.3438
22.28333333,53.3176,48.6668
22.3,54.2196,47.9101
22.31666667,54.9662,47.0322
22.33333333,55.5557,45.9429
22.35,56.0037,44.7344
22.36666667,56.3174,43.495
22.38333333,56.5013,42.1601
22.4,56.5791,40.6735
22.41666667,56.4915,39.1286
22.43333333,56.2975,37.6278
22.45,55.9768,36.1142
22.46666667,55.5415,34.6139
22.48333333,55.0253,33.1351
22.5,54.427,31.6992
22.51666667,53.7426,30.3062
22.53333333,53.0589,28.9522
22.55,52.4093,27.656
22.56666667,51.8956,26.4169
22.58333333,51.5317,25.2619
22.6,51.2511,24.2217
22.61666667,50.9252,23.2726
22.63333333,50.441,22.4183
22.65,49.7944,21.6768
22.66666667,49.0453,21.0242
22.68333333,48.0931,20.4667
22.7,46.9864,19.9405
22.71666667,45.6921,19.4907
22.73333333,44.2512,19.0705
22.75,42.6411,18.7299
22.76666667,40.8996,18.4197
22.78333333,38.7266,18.1682
22.8,35.7244,17.9274
22.81666667,32.7171,17.7241
22.83333333,30.1111,17.5106
22.85,27.7212,17.3379
22.86666667,25.3187,17.1912
22.88333333,22.7442,17.0813
22.9,20.2197,16.9612
22.91666667,18.0231,16.8703
22.93333333,16.3212,16.7681
22.95,14.8403,16.6733
22.96666667,13.5058,16.5912
22.98333333,12.3025,16.5423
23,11.2384,16.5049
23.01666667,10.2509,16.4943
23.03333333,9.28123,16.5117
23.05,8.32484,16.5674
23.06666667,7.37096,16.6597
23.08333333,6.42473,16.786
23.1,5.47305,16.9321
23.11666667,4.60096,17.1137
23.13333333,3.96661,17.3326
23.15,3.48772,17.5809
23.16666667,3.20776,17.8526
23.18333333,3.03631,18.1452
23.2,3.05436,18.4158
23.21666667,3.18677,18.6804
23.23333333,3.33428,18.9335
23.25,3.44614,19.1941
23.26666667,3.50437,19.4752
23.28333333,3.49553,19.7825
23.3,3.51271,20.1061
23.31666667,3.48263,20.4339
23.33333333,3.47141,20.7552
23.35,3.42991,21.0762
23.36666667,3.39962,21.394
23.38333333,3.36713,21.7124
23.4,3.37739,22.0206
23.41666667,3.38514,22.3179
23.43333333,3.37855,22.5901
23.45,3.3824,22.8557
23.46666667,3.3962,23.1061
23.48333333,3.39695,23.3587
23.5,3.43184,23.5818
23.51666667,3.4344,23.8057
23.53333333,3.44484,24.0473
23.55,3.43702,24.299
23.56666667,3.4678,24.527
23.58333333,3.4869,24.7594
23.6,3.5018,25.0034
23.61666667,3.50489,25.287
23.63333333,3.54498,25.6038
23.65,3.56549,25.9394
23.66666667,3.59257,26.2719
23.68333333,3.6081,26.6303
23.7,3.63792,27.0154
23.71666667,3.66415,27.4286
23.73333333,3.70543,27.8685
23.75,3.72653,28.3385
23.76666667,3.75408,28.8923
23.78333333,3.77413,29.4607
23.8,3.80438,29.9196
23.81666667,3.81842,30.3537
23.83333333,3.84381,30.7719
23.85,3.86137,31.194
23.86666667,3.89167,31.6537
23.88333333,3.8913,32.1478
23.9,3.91494,32.6506
23.91666667,3.93594,33.1579
23.93333333,3.94189,33.6222
23.95,3.95194,34.058
23.96666667,3.96956,34.4345
23.98333333,3.98614,34.8
24,3.98677,35.108
24.01666667,4.00482,35.4263
24.03333333,3.99035,35.7607
24.05,3.98844,36.1221
24.06666667,4.00551,36.5321
24.08333333,4.01135,36.9623
24.1,4.01263,37.3968
24.11666667,4.02483,37.8299
24.13333333,4.0434,38.2305
24.15,4.11357,38.6363
24.16666667,4.27651,39.0769
24.18333333,4.59916,39.5557
24.2,5.13898,40.0632
24.21666667,5.97949,40.5634
24.23333333,7.16309,41.1041
24.25,8.78329,41.6419
24.26666667,11.4626,42.1751
24.28333333,15.3746,42.6571
24.3,19.482,43.1294
24.31666667,23.5977,43.5339
24.33333333,27.7807,43.8801
24.35,31.8581,44.1554
24.36666667,35.611,44.3809
24.38333333,38.979,44.5102
24.4,41.9866,44.5534
24.41666667,44.6286,44.4851
24.43333333,46.8208,44.3357
24.45,48.5645,43.9792
24.46666667,49.9697,43.487
24.48333333,51.1002,42.9653
24.5,51.9605,42.3746
24.51666667,52.6833,41.7026
24.53333333,53.2602,40.9367
24.55,53.7051,40.0282
24.56666667,54.0303,39.0114
24.58333333,54.214,37.8974
24.6,54.2547,36.6972
24.61666667,54.1706,35.4742
24.63333333,53.9952,34.2278
24.65,53.6832,32.995
24.66666667,53.2614,31.769
24.68333333,52.7725,30.6198
24.7,52.1956,29.5318
24.71666667,51.5991,28.4839
24.73333333,51.042,27.4829
24.75,50.6182,26.4778
24.76666667,50.2767,25.5026
24.78333333,49.9946,24.5601
24.8,49.6797,23.6707
24.81666667,49.2238,22.8752
24.83333333,48.64,22.1589
24.85,47.8861,21.4904
24.86666667,46.9404,20.911
24.88333333,45.8723,20.3909
24.9,44.612,19.9452
24.91666667,43.2067,19.4985
24.93333333,41.6489,19.1038
24.95,39.9679,18.7406
24.96666667,38.0773,18.4351
24.98333333,35.5391,18.125
25,32.5258,17.8575
25.01666667,29.8672,17.6246
25.03333333,27.4778,17.4627
25.05,25.1271,17.2938
25.06666667,22.6289,17.1415
25.08333333,20.1504,17.0021
25.1,17.9747,16.8853
25.11666667,16.3144,16.756
25.13333333,14.9125,16.641
25.15,13.6507,16.521
25.16666667,12.485,16.4162
25.18333333,11.4259,16.3366
25.2,10.4344,16.2967
25.21666667,9.50538,16.2929
25.23333333,8.5507,16.3274
25.25,7.63745,16.389
25.26666667,6.61081,16.4824
25.28333333,5.64493,16.6326
25.3,4.77878,16.8349
25.31666667,4.12017,17.0657
25.33333333,3.67263,17.3336
25.35,3.39747,17.6342
25.36666667,3.27918,17.9637
25.38333333,3.34831,18.2999
25.4,3.47704,18.6553
25.41666667,3.6169,19.0097
25.43333333,3.69236,19.3733
25.45,3.70284,19.7377
25.46666667,3.69233,20.1069
25.48333333,3.69642,20.4887
25.5,3.67551,20.8789
25.51666667,3.66049,21.2631
25.53333333,3.62614,21.6325
25.55,3.59263,21.9859
25.56666667,3.53243,22.3322
25.58333333,3.54149,22.6826
25.6,3.55598,23.0369
25.61666667,3.55615,23.3716
25.63333333,3.55432,23.6868
25.65,3.57341,24.0061
25.66666667,3.58423,24.3291
25.68333333,3.59048,24.639
25.7,3.58328,24.9246
25.71666667,3.59851,25.169
25.73333333,3.62246,25.4103
25.75,3.65641,25.6927
25.76666667,3.66119,26.0033
25.78333333,3.68595,26.3036
25.8,3.69733,26.6045
25.81666667,3.73341,26.9644
25.83333333,3.74596,27.3738
25.85,3.78388,27.8333
25.86666667,3.78793,28.3242
25.88333333,3.84784,28.8255
25.9,3.88367,29.3448
25.91666667,3.90081,29.8911
25.93333333,3.92784,30.4729
25.95,3.95299,31.1238
25.96666667,3.97558,31.8086
25.98333333,4.007,32.4717
26,4.04514,33.1358
26.01666667,4.06548,33.8207
26.03333333,4.08385,34.5207
26.05,4.10229,35.208
26.06666667,4.11513,35.8899
26.08333333,4.13381,36.5711
26.1,4.14876,37.2517
26.11666667,4.17731,37.9292
26.13333333,4.16414,38.5991
26.15,4.16849,39.1911
26.16666667,4.18157,39.7391
26.18333333,4.18783,40.1949
26.2,4.1986,40.643
26.21666667,4.21055,41.1532
26.23333333,4.21368,41.7038
26.25,4.22489,42.3116
26.26666667,4.22758,42.9296
26.28333333,4.21729,43.5396
26.3,4.21307,44.1572
26.31666667,4.2343,44.7778
26.33333333,4.25423,45.3791
26.35,4.34246,45.9905
26.36666667,4.54345,46.6028
26.38333333,4.93407,47.2417
26.4,5.56496,47.8706
26.41666667,6.5531,48.533
26.43333333,7.92601,49.1379
26.45,10.0609,49.71
26.46666667,13.5663,50.2436
26.48333333,17.7661,50.7325
26.5,21.9833,51.1143
26.51666667,26.4226,51.4297
26.53333333,30.8295,51.6412
26.55,34.9381,51.8016
26.56666667,38.7273,51.8613
26.58333333,42.1234,51.8164
26.6,45.0983,51.6468
26.61666667,47.6091,51.4092
26.63333333,49.6247,51.0135
26.65,51.2125,50.4763
26.66666667,52.4812,49.8239
26.68333333,53.5323,49.0737
26.7,54.383,48.1853
26.71666667,55.0845,47.1764
26.73333333,55.627,46.0596
26.75,56.0547,44.8227
26.76666667,56.3197,43.4769
26.78333333,56.452,42.0512
26.8,56.4305,40.5356
26.81666667,56.3373,38.9433
26.83333333,56.0852,37.3653
26.85,55.7268,35.8015
26.86666667,55.2518,34.3382
26.88333333,54.6825,32.9664
26.9,54.0386,31.6262
26.91666667,53.3403,30.355
26.93333333,52.6186,29.1016
26.95,51.9184,27.8908
26.96666667,51.3399,26.7289
26.98333333,50.9082,25.63
27,50.556,24.6143
27.01666667,50.1684,23.6985
27.03333333,49.6455,22.8487
27.05,48.9748,22.0987
27.06666667,48.1727,21.4085
27.08333333,47.2203,20.8085
27.1,46.0609,20.2328
27.11666667,44.7382,19.7254
27.13333333,43.2645,19.2388
27.15,41.6745,18.8178
27.16666667,39.8963,18.4617
27.18333333,37.5706,18.1844
27.2,34.4573,17.9366
27.21666667,31.5536,17.7467
27.23333333,29.0457,17.5468
27.25,26.6844,17.3893
27.26666667,24.2496,17.266
27.28333333,21.6787,17.1801
27.3,19.2481,17.073
27.31666667,17.259,16.9787
27.33333333,15.6846,16.8893
27.35,14.3259,16.8152
27.36666667,13.1446,16.7431
27.38333333,12.0231,16.6802
27.4,10.9945,16.6317
27.41666667,10.0423,16.6175
27.43333333,9.15471,16.6527
27.45,8.16805,16.7209
27.46666667,7.0772,16.8144
27.48333333,6.03079,16.9431
27.5,5.13952,17.1059
27.51666667,4.37528,17.2983
27.53333333,3.80664,17.5221
27.55,3.40218,17.7697
27.56666667,3.23774,18.0482
27.58333333,3.26247,18.3664
27.6,3.41758,18.6756
27.61666667,3.55722,18.986
27.63333333,3.64596,19.2981
27.65,3.6951,19.608
27.66666667,3.69523,19.9328
27.68333333,3.66926,20.261
27.7,3.66835,20.5962
27.71666667,3.63468,20.9282
27.73333333,3.58455,21.261
27.75,3.56622,21.5888
27.76666667,3.54826,21.9065
27.78333333,3.5114,22.1992
27.8,3.50446,22.5056
27.81666667,3.51188,22.8202
27.83333333,3.51292,23.1338
27.85,3.51174,23.4311
27.86666667,3.53512,23.7393
27.88333333,3.53591,24.046
27.9,3.55359,24.3652
27.91666667,3.56196,24.6793
27.93333333,3.58072,24.9982
27.95,3.5812,25.3136
27.96666667,3.59711,25.6548
27.98333333,3.61282,26.0029
28,3.63287,26.3827
28.01666667,3.66659,26.7771
28.03333333,3.70557,27.2074
28.05,3.71613,27.6556
28.06666667,3.76397,28.1622
28.08333333,3.77994,28.7029
28.1,3.81963,29.2255
28.11666667,3.83276,29.7229
28.13333333,3.8847,30.3159
28.15,3.89527,30.9876
28.16666667,3.91408,31.6049
28.18333333,3.92795,32.1591
28.2,3.97419,32.7717
28.21666667,3.99538,33.4355
28.23333333,4.02282,34.1259
28.25,4.04809,34.814
28.26666667,4.04947,35.489
28.28333333,4.06653,36.1565
28.3,4.09375,36.8195
28.31666667,4.09583,37.4708
28.33333333,4.11562,38.0976
28.35,4.12531,38.6917
28.36666667,4.1447,39.2589
28.38333333,4.13343,39.7965
28.4,4.15085,40.3004
28.41666667,4.14143,40.7698
28.43333333,4.14102,41.2712
28.45,4.15741,41.8035
28.46666667,4.16252,42.3677
28.48333333,4.16641,42.9247
28.5,4.17992,43.4807
28.51666667,4.18388,44.0367
28.53333333,4.20907,44.6015
28.55,4.2612,45.1525
28.56666667,4.4181,45.7231
28.58333333,4.74662,46.2887
28.6,5.32999,46.8698
28.61666667,6.21256,47.436
28.63333333,7.49112,48.0326
28.65,9.31593,48.6102
28.66666667,12.456,49.1603
28.68333333,16.6051,49.6455
28.7,20.8015,50.1041
28.71666667,25.1523,50.4905
28.73333333,29.6285,50.8019
28.75,33.8643,50.9914
28.76666667,37.7669,51.0878
28.78333333,41.2982,51.111
28.8,44.4146,51.0772
28.81666667,47.0807,50.8613
28.83333333,49.2455,50.4579
28.85,50.94,49.9793
28.86666667,52.3047,49.4647
28.88333333,53.3971,48.8055
28.9,54.3066,47.9966
28.91666667,55.0398,47.0604
28.93333333,55.6118,45.9971
28.95,56.0599,44.8114
28.96666667,56.3723,43.5133
28.98333333,56.5173,42.1164
29,56.5712,40.6499
29.01666667,56.4853,39.1414
29.03333333,56.2741,37.6131
29.05,55.9384,36.0796
29.06666667,55.4787,34.5634
29.08333333,54.9388,33.0983
29.1,54.3351,31.7167
29.11666667,53.6519,30.3623
29.13333333,52.9643,29.051
29.15,52.2791,27.7955
29.16666667,51.7074,26.5955
29.18333333,51.2829,25.4559
29.2,50.9907,24.3955
29.21666667,50.6187,23.4293
29.23333333,50.1291,22.5725
29.25,49.4731,21.7997
29.26666667,48.6935,21.129
29.28333333,47.7725,20.5379
29.3,46.6607,20.0314
29.31666667,45.3623,19.5627
29.33333333,43.9196,19.1533
29.35,42.3181,18.7988
29.36666667,40.5625,18.4955
29.38333333,38.3827,18.2092
29.4,35.3595,17.9625
29.41666667,32.4034,17.7558
29.43333333,29.8567,17.5946
29.45,27.4846,17.4378
29.46666667,25.0976,17.3034
29.48333333,22.5718,17.1908
29.5,20.0854,17.0956
29.51666667,17.9682,17.0004
29.53333333,16.3404,16.9058
29.55,14.9178,16.8204
29.56666667,13.64,16.7381
29.58333333,12.5152,16.6699
29.6,11.5097,16.619
29.61666667,10.5619,16.6061
29.63333333,9.69991,16.6219
29.65,8.64763,16.6834
29.66666667,7.53294,16.7759
29.68333333,6.46045,16.9023
29.7,5.49948,17.0685
29.71666667,4.6396,17.2686
29.73333333,3.96307,17.5008
29.75,3.4891,17.7585
29.76666667,3.29182,18.031
29.78333333,3.25978,18.3145
29.8,3.32922,18.6123
29.81666667,3.48887,18.9076
29.83333333,3.61402,19.1858
29.85,3.70032,19.4858
29.86666667,3.72732,19.7955
29.88333333,3.73493,20.1192
29.9,3.6972,20.442
29.91666667,3.6597,20.7774
29.93333333,3.62915,21.1131
29.95,3.59229,21.4553
29.96666667,3.57916,21.7975
29.98333333,3.59,22.1637
30,3.58248,22.5597
30.01666667,3.57214,22.9417
30.03333333,3.5673,23.2738
30.05,3.57406,23.6197
30.06666667,3.58883,23.958
30.08333333,3.60129,24.2972
30.1,3.60687,24.6041
30.11666667,3.62742,24.9319
30.13333333,3.61438,25.2709
30.15,3.62371,25.6065
30.16666667,3.64769,25.9033
30.18333333,3.67193,26.2156
30.2,3.69053,26.502
30.21666667,3.74638,26.8302
30.23333333,3.77446,27.1876
30.25,3.81403,27.6024
30.26666667,3.81718,28.0557
30.28333333,3.85713,28.5334
30.3,3.87707,29.0017
30.31666667,3.89519,29.5147
30.33333333,3.91507,30.0622
30.35,3.90967,30.6555
30.36666667,3.87879,31.2683
30.38333333,3.91223,31.8918
30.4,3.91044,32.5057
30.41666667,3.94264,33.1261
30.43333333,3.96882,33.7415
30.45,4.01844,34.3906
30.46666667,4.0499,35.067
30.48333333,4.06572,35.7131
30.5,4.0728,36.3055
30.51666667,4.08082,36.9059
30.53333333,4.07828,37.4887
30.55,4.08354,38.04
30.56666667,4.08814,38.5232
30.58333333,4.10431,38.9904
30.6,4.10754,39.4027
30.61666667,4.11351,39.8955
30.63333333,4.10126,40.4738
30.65,4.12191,41.0627
30.66666667,4.10276,41.6273
30.68333333,4.11361,42.1457
30.7,4.11128,42.6388
30.71666667,4.14861,43.1585
30.73333333,4.16186,43.6713
30.75,4.25301,44.1974
30.76666667,4.46687,44.7331
30.78333333,4.86592,45.3094
30.8,5.50891,45.8925
30.81666667,6.50241,46.4431
30.83333333,7.85731,46.971
30.85,9.98709,47.4987
30.86666667,13.4612,48.0061
30.88333333,17.5861,48.4916
30.9,21.7316,48.9082
30.91666667,26.0799,49.2593
30.93333333,30.4151,49.5371
30.95,34.5326,49.6876
30.96666667,38.2848,49.7287
30.98333333,41.6775,49.6955
31,44.6487,49.5579
31.01666667,47.1729,49.2958
31.03333333,49.1846,48.9182
31.05,50.8097,48.4053
31.06666667,52.1022,47.7664
31.08333333,53.1127,47.0164
31.1,53.9376,46.1512
31.11666667,54.6159,45.1737
31.13333333,55.1417,44.0622
31.15,55.552,42.7975
31.16666667,55.8224,41.438
31.18333333,55.9755,40.0289
31.2,55.9725,38.553
31.21666667,55.8339,37.0281
31.23333333,55.594,35.497
31.25,55.2462,34.0217
31.26666667,54.7641,32.605
31.28333333,54.2405,31.3207
31.3,53.6323,30.0628
31.31666667,52.9848,28.7849
31.33333333,52.3323,27.5566
31.35,51.8045,26.4036
31.36666667,51.3915,25.3319
31.38333333,51.118,24.3426
31.4,50.8651,23.4389
31.41666667,50.4825,22.6335
31.43333333,49.9408,21.9181
31.45,49.2344,21.2798
31.46666667,48.3355,20.7127
31.48333333,47.2552,20.193
31.5,45.9834,19.738
31.51666667,44.5879,19.329
31.53333333,43.0416,18.968
31.55,41.3662,18.6236
31.56666667,39.4271,18.3291
31.58333333,36.8357,18.073
31.6,33.7144,17.8445
31.61666667,30.9658,17.6171
31.63333333,28.5378,17.4307
31.65,26.1722,17.2842
31.66666667,23.639,17.167
31.68333333,21.0816,17.0506
31.7,18.7529,16.9472
31.71666667,16.9208,16.837
31.73333333,15.367,16.7467
31.75,13.9939,16.6674
31.76666667,12.7482,16.6098
31.78333333,11.6571,16.5638
31.8,10.6302,16.5462
31.81666667,9.67216,16.5421
31.83333333,8.70156,16.5691
31.85,7.76531,16.6328
31.86666667,6.82627,16.7329
31.88333333,5.99137,16.8498
31.9,5.12486,16.9968
31.91666667,4.30351,17.1771
31.93333333,3.71433,17.3909
31.95,3.34393,17.6313
31.96666667,3.11152,17.8869
31.98333333,3.02778,18.1401
32,3.05399,18.4069
32.01666667,3.19737,18.6935
32.03333333,3.31766,18.9876
32.05,3.41802,19.2646
32.06666667,3.45683,19.5547
32.08333333,3.46272,19.8682
32.1,3.45409,20.1937
32.11666667,3.46162,20.5267
32.13333333,3.42943,20.8622
32.15,3.4011,21.1733
32.16666667,3.37457,21.4794
32.18333333,3.37842,21.7807
32.2,3.38418,22.0756
32.21666667,3.37866,22.3395
32.23333333,3.37686,22.6014
32.25,3.37285,22.8428
32.26666667,3.39189,23.0886
32.28333333,3.41892,23.3103
32.3,3.43042,23.5366
32.31666667,3.44055,23.7358
32.33333333,3.43353,23.9436
32.35,3.45504,24.1635
32.36666667,3.4788,24.4132
32.38333333,3.49299,24.68
32.4,3.52331,24.9727
32.41666667,3.54972,25.2681
32.43333333,3.55564,25.5842
32.45,3.59003,25.8972
32.46666667,3.61985,26.2346
32.48333333,3.66017,26.5864
32.5,3.68723,26.9751
32.51666667,3.71494,27.3772
32.53333333,3.73235,27.8012
32.55,3.75823,28.2445
32.56666667,3.80048,28.7179
32.58333333,3.81176,29.18
32.6,3.82811,29.6627
32.61666667,3.85378,30.1741
32.63333333,3.88272,30.6996
32.65,3.88148,31.2235
32.66666667,3.90618,31.7572
32.68333333,3.9177,32.2701
32.7,3.92039,32.7658
32.71666667,3.92559,33.2244
32.73333333,3.9581,33.6942
32.75,3.97231,34.146
32.76666667,3.96474,34.572
32.78333333,3.96558,34.9233
32.8,3.98851,35.2689
32.81666667,3.98082,35.6066
32.83333333,3.98702,35.9917
32.85,3.96918,36.427
32.86666667,3.96073,36.8596
32.88333333,3.95725,37.2679
32.9,3.97386,37.6915
32.91666667,3.96978,38.1225
32.93333333,3.99669,38.5602
32.95,4.10464,38.9833
32.96666667,4.33777,39.4436
32.98333333,4.74521,39.9584
33,5.39115,40.4994
33.01666667,6.35854,41.0389
33.03333333,7.70239,41.5502
33.05,9.71095,42.0435
33.06666667,13.0889,42.5058
33.08333333,17.2379,42.9673
33.1,21.3527,43.3698
33.11666667,25.5194,43.7097
33.13333333,29.6788,43.9969
33.15,33.5973,44.2475
33.16666667,37.1552,44.4061
33.18333333,40.3626,44.483
33.2,43.2037,44.4656
33.21666667,45.6381,44.3596
33.23333333,47.6205,44.1357
33.25,49.2031,43.8281
33.26666667,50.4741,43.4353
33.28333333,51.4663,42.941
33.3,52.3069,42.302
33.31666667,52.9969,41.535
33.33333333,53.5416,40.6541
33.35,53.928,39.6743
33.36666667,54.1835,38.6228
33.38333333,54.2952,37.5039
33.4,54.2994,36.339
33.41666667,54.1323,35.1207
33.43333333,53.8521,33.8814
33.45,53.476,32.6376
33.46666667,53.0323,31.4696
33.48333333,52.4824,30.3421
33.5,51.8932,29.2617
33.51666667,51.2525,28.2138
33.53333333,50.686,27.1547
33.55,50.1873,26.1306
33.56666667,49.8267,25.1626
33.58333333,49.5149,24.2472
33.6,49.1674,23.3763
33.61666667,48.6587,22.5736
33.63333333,47.9802,21.8622
33.65,47.1405,21.2264
33.66666667,46.1625,20.6102
33.68333333,45.0331,20.0667
33.7,43.7527,19.5799
33.71666667,42.3177,19.1649
33.73333333,40.8047,18.7991
33.75,39.103,18.4881
33.76666667,37.0739,18.169
33.78333333,34.2503,17.8989
33.8,31.3513,17.6719
33.81666667,28.8276,17.4913
33.83333333,26.5047,17.305
33.85,24.1134,17.156
33.86666667,21.5768,17.0179
33.88333333,19.1568,16.911
33.9,17.1957,16.8099
33.91666667,15.6725,16.7315
33.93333333,14.3725,16.6327
